COMPND,AUTHOR,MASTER,vina_affinity,vina_rmsd_lb,vina_rmsd_ub,vina_rmsd_input,vina_rmsd_input_min,vina_gauss1,vina_gauss2,vina_repulsion,vina_hydrophobic,vina_hydrogen,vina_intra_gauss1,vina_intra_gauss2,vina_intra_repulsion,vina_intra_hydrophobic,vina_intra_hydrogen,vina_num_rotors,rfscore_v3,name
    7172 ,    GENERATED BY OPEN BABEL 2.4.1,        0    0    0    0    0    0    0    0   25    0   25    0,-5.1811256236724565,0.000,0.000,12.592419,12.592419,56.254383429722445,813.8325389734687,1.787732053677539,9.67263135950093,1.7897219485458375,9.79886184866809,23.46831927717471,0.09126109176156517,0.0,0.0,3.0,4.384972528305022,cKIT_Syn_dock.pdb
    7172 ,    GENERATED BY OPEN BABEL 2.4.1,        0    0    0    0    0    0    0    0   25    0   25    0,-4.278314125151502,2.115,4.888,12.312566,12.262926,44.37775881369089,714.8224855387919,1.3301473082499538,7.168860711828465,1.0673300560695238,7.670482958881296,26.702439640204442,0.0032038506973101977,0.0,0.0,3.0,4.2913798968254,cKIT_Syn_dock.pdb
    7172 ,    GENERATED BY OPEN BABEL 2.4.1,        0    0    0    0    0    0    0    0   25    0   25    0,-4.937498920491046,33.623,34.670,28.345718,28.320383,61.97951266293164,614.5715257379877,1.885515402554623,5.772321530638246,3.079377699913665,2.5174865107396407,28.896935429308932,0.0,0.0,0.0,3.0,4.204109724386724,cKIT_Syn_dock.pdb
    7172 ,    GENERATED BY OPEN BABEL 2.4.1,        0    0    0    0    0    0    0    0   25    0   25    0,-4.62636191119237,2.760,4.597,13.297399,13.243079,39.7306676885762,582.4807268098538,1.3055408604887238,9.754870045591712,3.0196498990881278,6.584488503620875,27.00904814388464,0.0,0.0,0.0,3.0,4.147212937839937,cKIT_Syn_dock.pdb
    7172 ,    GENERATED BY OPEN BABEL 2.4.1,        0    0    0    0    0    0    0    0   25    0   25    0,-4.396612582844772,30.967,32.363,20.149446,20.140413,37.464247017890784,519.3935651293951,1.611983178055625,5.4657390300738316,3.9465733063723554,6.408368102419738,27.954166747936053,0.0,0.0,0.0,3.0,4.227353761904762,cKIT_Syn_dock.pdb
    7172 ,    GENERATED BY OPEN BABEL 2.4.1,        0    0    0    0    0    0    0    0   25    0   25    0,-4.17609779688487,66.119,67.072,63.952915,63.952915,34.438460369019595,626.8205732926551,1.2667381864754077,6.7035718112097396,2.176089129432449,8.363782576790129,25.788063065782307,0.021907281151453545,0.0,0.0,3.0,4.1317409729159715,cKIT_Syn_dock.pdb
    7172 ,    GENERATED BY OPEN BABEL 2.4.1,        0    0    0    0    0    0    0    0   25    0   25    0,-4.523287622443725,54.712,55.702,54.697296,54.690453,46.79950149146298,552.835413742637,0.9128701271308011,12.88099037409144,1.8962857867696308,5.67188609368071,28.257947148035193,0.022834903014289958,0.0,0.0,3.0,4.0166375154845175,cKIT_Syn_dock.pdb
    7172 ,    GENERATED BY OPEN BABEL 2.4.1,        0    0    0    0    0    0    0    0   25    0   25    0,-4.016530916098574,28.864,29.900,32.29283,32.29283,50.4928769956235,442.3599344023413,1.3009411813909535,10.488096850656202,2.327030327468424,6.618602632036641,27.87819367358255,0.0,0.0,0.0,3.0,4.051646903318904,cKIT_Syn_dock.pdb
    7172 ,    GENERATED BY OPEN BABEL 2.4.1,        0    0    0    0    0    0    0    0   25    0   25    0,-4.178860200046647,31.053,32.430,20.531647,20.531647,40.92496722611694,549.2556743096304,1.533015499000055,4.591516358008831,2.977398377276513,3.9103594070875975,27.511782238847037,0.0,0.0,0.0,3.0,3.9872554963924953,cKIT_Syn_dock.pdb
