,COMPND,AUTHOR,MASTER,vina_affinity,vina_rmsd_lb,vina_rmsd_ub,vina_rmsd_input,vina_rmsd_input_min,vina_gauss1,vina_gauss2,vina_repulsion,vina_hydrophobic,vina_hydrogen,vina_intra_gauss1,vina_intra_gauss2,vina_intra_repulsion,vina_intra_hydrophobic,vina_intra_hydrogen,vina_num_rotors,rfscore_v3,name
156,    ***** ,    GENERATED BY OPEN BABEL 2.4.1,        0    0    0    0    0    0    0    0  120    0  120    0,-7.427361465425943,2.066,6.202000000000001,6.5536327000000005,6.5536327000000005,111.78140312387713,2087.368882341052,2.615601700855775,64.79225527944556,5.158488666447067,201.65194932367191,1346.990259169321,5.090355081318153,48.993264481442644,4.69838050499929,24.0,7.4413682486957535,CD38_GHRP6_dock.pdb
28,    ***** ,    GENERATED BY OPEN BABEL 2.4.1,        0    0    0    0    0    0    0    0   55    0   55    0,-7.3420383079252,4.433,6.459,6.4545010000000005,6.4545010000000005,72.31140114126545,1216.6966822783538,1.111028233587408,38.15338752778969,0.39390726711409,70.66049611504249,358.44399432996073,3.687134155378827,10.094866868220912,1.3686423427914882,5.0,6.667159315867139,CD38_Uroc_dock.pdb
40,439201,    GENERATED BY OPEN BABEL 2.4.1,        0    0    0    0    0    0    0    0  149    0  149    0,-7.2989655097114925,3.2739999999999996,9.619,7.557021000000001,7.541027000000001,159.4275485351699,2510.9753145838918,4.94708446642639,65.9456348554899,6.378612059350659,174.02205031898617,1602.9670800736906,7.161987624736081,43.93186554000101,2.7882394059627065,31.0,7.0022947002442,CD38_Brad_dock.pdb
158,    ***** ,    GENERATED BY OPEN BABEL 2.4.1,        0    0    0    0    0    0    0    0  120    0  120    0,-7.280237979258599,1.87,3.9010000000000002,5.811453299999999,5.807742,123.7371883680107,2112.5887142951533,2.5330929141118137,60.67365829381863,3.737381724385677,165.92357176462107,1337.2259002332773,3.755049448952711,19.3892247704017,4.7997906394227785,24.0,7.428831386502387,CD38_GHRP6_dock.pdb
153,    ***** ,    GENERATED BY OPEN BABEL 2.4.1,        0    0    0    0    0    0    0    0  120    0  120    0,-7.258239847258012,0.0,0.0,6.772547200000001,6.7591496,136.69335789415413,2133.0356043237293,2.567880160182012,57.26131040153071,2.9356195450171936,181.00734908167348,1283.2200572879135,4.091385359708472,55.94596352232628,2.8452411270978004,24.0,7.567320225219232,CD38_GHRP6_dock.pdb
150,192764,    GENERATED BY OPEN BABEL 2.4.1,        0    0    0    0    0    0    0    0   94    0   94    0,-7.236476996250486,3.786,10.665999999999999,10.718714,10.69996,120.77143851558054,2062.32820331322,3.122407968488376,59.87637455850667,2.1860992983634127,130.8567195002847,731.1938447349387,4.192789558439061,60.11328421094758,4.093226430072703,20.0,7.571474920135421,CD38_Gast_dock.pdb
146,192764,    GENERATED BY OPEN BABEL 2.4.1,        0    0    0    0    0    0    0    0   94    0   94    0,-7.154436599724157,6.3420000000000005,11.177,11.018352499999999,11.018352499999999,116.82919189984791,1629.8027220893493,1.5597155043573383,73.80447594459015,2.8549404800525444,134.66917618943543,958.112932277133,1.6272127260584448,47.446818030722596,1.8778484861113185,20.0,7.2083938679098685,CD38_Gast_dock.pdb
164,5311312,    GENERATED BY OPEN BABEL 2.4.1,        0    0    0    0    0    0    0    0  163    0  163    0,-7.145690122535843,3.47,7.381,6.366607,6.366607,177.2986369492189,2822.437863183553,4.1789966300192365,61.17274009319645,6.705562656945492,217.46449368760162,1508.7335743087033,3.0666693552683526,48.78218616774165,3.7519487315376514,39.0,6.9921723969919025,CD38_NeuB_dock.pdb
157,    ***** ,    GENERATED BY OPEN BABEL 2.4.1,        0    0    0    0    0    0    0    0  120    0  120    0,-7.106121855806798,2.5789999999999997,6.021,5.8400135,5.808885,134.8670986800498,1944.872201257404,3.047284969687581,81.53793658150505,3.3118321471691727,202.7173453639457,1603.8822268852869,5.699628915188107,63.2892305770559,2.1048544810410266,24.0,7.608139468253981,CD38_GHRP6_dock.pdb
160,    ***** ,    GENERATED BY OPEN BABEL 2.4.1,        0    0    0    0    0    0    0    0  120    0  120    0,-7.091073942647142,2.6630000000000003,10.447000000000001,10.809334,10.796269,135.59780971275364,1999.9811417145065,2.846356836683209,52.019455855394,4.199001504927455,201.61758656097496,1311.7790292431787,3.9116563555546655,68.08867400077779,2.8891625835957946,24.0,7.3007212670662645,CD38_GHRP6_dock.pdb
99,5311311,    GENERATED BY OPEN BABEL 2.4.1,        0    0    0    0    0    0    0    0  159    0  159    0,-6.958535392864749,0.0,0.0,8.882381,8.882381,177.3309886300734,2483.306905590343,4.2399213441247126,76.35141676026348,7.124551863553363,225.6919462788711,1573.9494440954334,7.218820189308416,34.80192922747251,6.867586009164124,38.0,6.734905024198028,CD38_NeuA_dock.pdb
