,COMPND,AUTHOR,MASTER,vina_affinity,vina_rmsd_lb,vina_rmsd_ub,vina_rmsd_input,vina_rmsd_input_min,vina_gauss1,vina_gauss2,vina_repulsion,vina_hydrophobic,vina_hydrogen,vina_intra_gauss1,vina_intra_gauss2,vina_intra_repulsion,vina_intra_hydrophobic,vina_intra_hydrogen,vina_num_rotors,rfscore_v3,name
7,5893,    GENERATED BY OPEN BABEL 2.4.1,        0    0    0    0    0    0    0    0   72    0   72    0,-9.683372747586247,2.096,8.972000000000001,4.818554,4.818554,105.3171608582144,2307.075948012107,2.402511568899848,16.817398711461543,2.8767279650198723,60.38864018944115,474.7276667808314,1.4540128318422232,0.0,3.5238455002501916,11.0,5.988539236208237,B2AR_CD38L_dock.pdb
141,    ***** ,    GENERATED BY OPEN BABEL 2.4.1,        0    0    0    0    0    0    0    0  120    0  120    0,-9.642192261731804,2.145,9.764,3.3634415,3.3478196000000002,167.1775669944124,3141.5430808941164,6.636330734977622,86.38615142891523,6.065264764931539,135.5079061068525,1056.2765090341134,3.969547619557056,23.580436215879274,0.8392187446083886,24.0,7.984028816072823,B2AR_GHRP6_dock.pdb
138,    ***** ,    GENERATED BY OPEN BABEL 2.4.1,        0    0    0    0    0    0    0    0  120    0  120    0,-9.602071646154345,2.039,4.44,9.380435,9.380435,164.6891233536379,3064.761877796213,4.423598993146423,90.88505687692422,3.2913693601363367,189.05875759843545,1066.8719703958695,5.7761658255625035,69.16010283383895,4.2814045485288785,24.0,7.9363801612276665,B2AR_GHRP6_dock.pdb
139,    ***** ,    GENERATED BY OPEN BABEL 2.4.1,        0    0    0    0    0    0    0    0  120    0  120    0,-9.571389682111116,3.49,10.29,4.1738653,4.1316442,171.39039269974592,3250.2828075518178,4.948626735413328,61.5685002935459,3.6328034517214975,181.81345344524516,971.1983502436163,5.448664673475625,92.58534845917237,1.0381312547621706,24.0,7.586427518925523,B2AR_GHRP6_dock.pdb
8,5893,    GENERATED BY OPEN BABEL 2.4.1,        0    0    0    0    0    0    0    0   72    0   72    0,-9.457227812280813,3.2089999999999996,5.651,8.226935000000001,8.226935000000001,106.31493101146764,2081.5605817957544,1.5276350826189709,8.398252123745229,3.4169072968750513,75.84308114615834,614.7713252444444,1.6291697631444362,0.0,4.1547514860903085,11.0,5.980195758463763,B2AR_CD38L_dock.pdb
135,    ***** ,    GENERATED BY OPEN BABEL 2.4.1,        0    0    0    0    0    0    0    0  120    0  120    0,-9.403199424098398,0.0,0.0,9.700117,9.684451,154.44139437073574,3047.022830030546,2.3156023597819093,72.62952664850735,1.3293859792690486,169.88383465875154,1001.4752047419713,5.7170797168477865,54.68863817078555,5.708760380490327,24.0,7.619787584138089,B2AR_GHRP6_dock.pdb
142,    ***** ,    GENERATED BY OPEN BABEL 2.4.1,        0    0    0    0    0    0    0    0  120    0  120    0,-9.24918072161244,2.265,4.51,9.852808999999999,9.852808999999999,144.75707752336882,3027.452046379992,4.469709439315562,79.60673715993455,4.123314123194195,185.29032932971626,1095.9100753738735,10.979589362347848,40.25419124139082,3.0498394572083067,24.0,7.883787428182933,B2AR_GHRP6_dock.pdb
136,    ***** ,    GENERATED BY OPEN BABEL 2.4.1,        0    0    0    0    0    0    0    0  120    0  120    0,-9.239741247782275,2.4819999999999998,4.355,9.803889999999999,9.803889999999999,156.8059744426748,3009.4514867012263,4.872325041758773,84.28943547068792,3.808295482431456,183.8587299344207,1019.2249877872284,5.638630803747296,46.78018074146818,5.9474693452290355,24.0,7.978091293983803,B2AR_GHRP6_dock.pdb
140,    ***** ,    GENERATED BY OPEN BABEL 2.4.1,        0    0    0    0    0    0    0    0  120    0  120    0,-9.23825313356809,2.399,4.727,9.162783000000001,9.145422,197.90538225962533,3089.411646037451,7.852534964617907,82.13142888379205,5.0004787863027635,178.20243570484797,1122.0045623283804,7.848755411158551,56.409594428289786,3.73706233442393,24.0,8.032895219669223,B2AR_GHRP6_dock.pdb
22,5282105,    GENERATED BY OPEN BABEL 2.4.1,        0    0    0    0    0    0    0    0   73    0   73    0,-9.011377741151724,2.329,5.7379999999999995,9.108017,9.108017,128.2724832898441,1894.2166835295386,1.3682156135750838,121.77870885227176,1.7624675385723234,32.71722175473234,316.33003445114906,0.7171744830453373,50.85988164337965,0.0,18.0,7.454789302974808,B2AR_NAra_dock.pdb
19,5282105,    GENERATED BY OPEN BABEL 2.4.1,        0    0    0    0    0    0    0    0   73    0   73    0,-8.981334779065385,2.825,7.434,9.785308,9.785308,141.79342708054267,1919.778645594723,1.5527040449495728,120.64387878058807,0.9445446995641368,41.32000951850504,293.6701917777003,0.11722401791596898,63.512983832956635,0.0,18.0,7.657682126262626,B2AR_NAra_dock.pdb
144,    ***** ,    GENERATED BY OPEN BABEL 2.4.1,        0    0    0    0    0    0    0    0   55    0   55    0,-8.927211873131654,0.0,0.0,0.49479347,0.49479347,96.79898517547291,1574.655480351017,3.30318341210116,65.49766220839771,0.7544485823079933,69.03850033589501,355.4587802488906,2.3625990304053066,8.935193921589471,0.5832246435601122,5.0,7.31346835114885,B2AR_Uroc_dock.pdb
42,192764,    GENERATED BY OPEN BABEL 2.4.1,        0    0    0    0    0    0    0    0   94    0   94    0,-8.920067095213307,2.8789999999999996,8.952,7.072278999999999,7.072278999999999,156.91030678358516,2550.2224430637466,4.044017756457773,91.49489892834755,1.3575721157544138,149.29280923452632,801.7903495083592,2.6572202519154784,72.86229681879564,2.1349669524628694,20.0,8.00185551387502,B2AR_Gast_dock.pdb
18,5282105,    GENERATED BY OPEN BABEL 2.4.1,        0    0    0    0    0    0    0    0   73    0   73    0,-8.869614355040625,0.0,0.0,6.736109700000001,6.736109700000001,141.41084808813204,1781.724341614257,1.993865662657554,143.22354986788378,1.0717121507682492,52.343923157319544,332.76708014061944,0.4038136857923608,75.17803212769213,0.0,18.0,7.5665344075924095,B2AR_NAra_dock.pdb
108,439201,    GENERATED BY OPEN BABEL 2.4.1,        0    0    0    0    0    0    0    0  149    0  149    0,-8.824887641676595,0.0,0.0,8.212182,8.209071,181.1328515063514,3340.5809000054305,4.9524136725663,91.6160808357212,3.55604338982087,169.9005308480694,1233.7275856390906,7.171730433862934,42.61886459329242,2.9227675265075517,31.0,7.3287402635142715,B2AR_Brad_dock.pdb
25,5282105,    GENERATED BY OPEN BABEL 2.4.1,        0    0    0    0    0    0    0    0   73    0   73    0,-8.811497745464225,4.205,6.357,3.3775897000000006,3.3775897000000006,117.73725633158087,1794.5480581749325,1.9565467934665768,133.7266990664163,2.7059331092535497,71.06217260817297,273.6110359110484,2.9894579691627876,100.76417757251251,0.0,18.0,7.834803333333332,B2AR_NAra_dock.pdb
23,5282105,    GENERATED BY OPEN BABEL 2.4.1,        0    0    0    0    0    0    0    0   73    0   73    0,-8.655563439105425,3.216,9.53,10.052204,10.052204,122.40013720108549,1792.7908037888653,1.1557922799501084,96.78280794275679,2.9564144206841165,54.92330339616209,235.4395136442987,0.8449600593830611,90.4650495119354,0.0,18.0,7.643160999944497,B2AR_NAra_dock.pdb
115,439201,    GENERATED BY OPEN BABEL 2.4.1,        0    0    0    0    0    0    0    0  149    0  149    0,-8.530389005363903,3.096,5.961,6.741387400000001,6.7076607,202.45782396218925,3199.984972976573,7.327861156768956,103.86273555986185,4.754088290482214,178.78910963827218,1244.383163401138,8.90616353356717,35.73093534427202,2.344100578648744,31.0,7.385700720224223,B2AR_Brad_dock.pdb
110,439201,    GENERATED BY OPEN BABEL 2.4.1,        0    0    0    0    0    0    0    0  149    0  149    0,-8.476582815324912,2.011,4.0680000000000005,8.179008,8.170089,172.21596282739574,3128.1023459337994,2.8444050078031324,65.25623378461331,2.8548139181561414,146.8382687354391,1206.9670450353692,5.006766804526209,19.15240617425769,1.9057315904220464,31.0,7.157776194139199,B2AR_Brad_dock.pdb
24,5282105,    GENERATED BY OPEN BABEL 2.4.1,        0    0    0    0    0    0    0    0   73    0   73    0,-8.43200210075298,2.721,7.401,9.680258,9.680258,121.1811289809603,1860.106169182236,2.0635532092728406,123.0813269644379,1.3831931984340071,49.692152113711,338.5444792204812,0.31730169443922496,80.13354226912506,0.0,18.0,7.806042432900429,B2AR_NAra_dock.pdb
143,    ***** ,    GENERATED BY OPEN BABEL 2.4.1,        0    0    0    0    0    0    0    0  120    0  120    0,-8.304180598920697,36.992,42.864,41.96635,41.96635,147.57414956381382,2394.963156900234,2.9161735384656,82.32252770929058,3.2566705203464794,162.36195520143258,1319.9555066040402,2.7327318266793146,33.390213005987896,1.6035319413885891,24.0,7.962235610223115,B2AR_GHRP6_dock.pdb
162,6483057,    GENERATED BY OPEN BABEL 2.4.1,        0    0    0    0    0    0    0    0   66    0   66    0,-8.209582831636006,0.0,0.0,9.233211500000001,9.189957000000001,117.2349230100048,1579.0975910725808,2.6153802197745715,111.01166836426673,4.008033992559119,37.868862832464906,165.46776002094066,0.3882122762891404,42.39172710620225,0.9333481092939052,17.0,7.1669830606060625,B2AR_2Araether_dock.pdb
27,5282280,    GENERATED BY OPEN BABEL 2.4.1,        0    0    0    0    0    0    0    0   65    0   65    0,-8.183692774801829,0.0,0.0,9.404136,9.404136,124.597649011718,1653.7894667536511,2.0686054557048124,113.511910959341,1.8850183887485903,30.57087772268845,206.18184784200108,0.5608224470508606,51.64074193289334,1.0963022460777034,17.0,7.481169963980463,B2AR_2Ara_dock.pdb
26,5282105,    GENERATED BY OPEN BABEL 2.4.1,        0    0    0    0    0    0    0    0   73    0   73    0,-8.10935545251,1.98,2.8169999999999997,7.945335000000001,7.945335000000001,107.71557588530163,1806.1253759998035,1.7777775479177105,127.16965125205458,0.8925105342948372,69.75714420742086,275.3585479800277,0.323813785391794,101.0056133518738,0.0,18.0,7.2467172049062105,B2AR_NAra_dock.pdb
20,5282105,    GENERATED BY OPEN BABEL 2.4.1,        0    0    0    0    0    0    0    0   73    0   73    0,-8.105672934439264,2.5660000000000003,5.624,9.721293,9.721293,125.75486438364548,1849.4382116865888,2.8758480829144,100.99521742963341,2.541315924891303,90.11888832366257,278.8584671579964,0.5872994317903036,110.9351799613325,0.0,18.0,7.8246802862970375,B2AR_NAra_dock.pdb
